# Ba  x_lambda  y_lambda
1.1600,14.3214,8.9500
1.1600,22.4452,9.0419
1.1600,4.2200,9.0920
1.1600,10.4321,9.1679
1.1600,18.6276,9.1586
1.1600,23.6280,10.5120
1.1600,1.9500,10.6000
1.1600,9.1593,10.6741
1.1600,12.9000,10.6500
1.1600,16.3708,10.6000
1.1600,3.6407,10.7259
1.1600,5.5292,10.7000
1.1600,7.3400,10.7040
1.1600,11.0808,10.7808
1.1600,14.6708,10.7000
1.1600,18.1000,10.7500
1.1600,20.0174,10.7000
1.1600,21.8407,10.7741
1.2100,3.8000,1.9826
1.2100,7.4214,2.0500
1.2100,10.8500,2.0786
1.2100,14.4000,2.0500
1.2100,16.3000,2.0500
1.2100,18.1741,2.0407
1.2100,20.0214,2.0500
1.2100,21.8741,2.0593
1.2100,5.6292,2.1000
1.2100,9.1500,2.1786
1.2100,12.6083,2.0917
1.2100,1.9615,2.2154
1.2100,23.5174,2.2000
1.2100,3.2111,3.6481
1.2100,15.1500,3.6786
1.2100,21.3000,3.6708
1.2100,7.0778,3.7296
1.2100,11.1500,3.7786
1.2100,17.2500,3.7000
1.2100,19.2500,3.7214
1.2100,5.1000,3.8292
1.2100,13.1708,3.8000
1.2100,9.1000,3.9292
1.2100,23.3846,4.0385
1.2100,1.9154,4.6385
1.2100,16.1708,5.2000
1.2100,20.0786,5.3500
1.2100,21.9414,5.3276
1.2100,7.1889,5.4481
1.2100,10.5679,5.4679
1.2100,12.4000,5.4708
1.2100,14.3000,5.4500
1.2100,18.1708,5.4000
1.2100,3.6519,5.5111
1.2100,5.4500,5.5786
1.2100,8.8679,5.7679
1.2100,23.5214,6.0500
1.2100,1.9786,6.6500
1.2100,16.6321,6.9321
1.2100,20.0500,7.1214
1.2100,21.8481,7.1889
1.2100,11.2000,7.2500
1.2100,13.1000,7.2292
1.2100,14.9321,7.2321
1.2100,18.3111,7.2519
1.2100,3.5586,7.3724
1.2100,5.4214,7.3500
1.2100,7.3292,7.3000
1.2100,9.3292,7.5000
1.2100,23.5846,8.0615
1.2100,2.1154,8.6615
1.2100,16.4000,8.7708
1.2100,20.4000,8.8708
1.2100,6.2500,8.9786
1.2100,12.3292,8.9000
1.2100,14.3500,8.9214
1.2100,18.4222,8.9704
1.2100,4.2000,9.0292
1.2100,8.2500,9.0000
1.2100,10.3500,9.0214
1.2100,22.2889,9.0519
1.2100,23.5385,10.4846
1.2100,1.9826,10.5000
1.2100,16.3500,10.5214
1.2100,3.6259,10.6407
1.2100,5.4786,10.6500
1.2100,7.3259,10.6593
1.2100,9.2000,10.6500
1.2100,11.1000,10.6500
1.2100,12.8917,10.6083
1.2100,14.6500,10.6214
1.2100,18.0786,10.6500
1.2100,19.8708,10.6000
1.2100,21.7000,10.7174
1.2600,1.9846,1.8385
1.2600,7.0786,1.8500
1.2600,9.6786,1.8500
1.2600,16.5786,1.8500
1.2600,18.4321,1.8679
1.2600,21.8000,1.8292
1.2600,3.7000,1.9708
1.2600,5.3704,1.9222
1.2600,11.3600,1.9040
1.2600,13.1407,1.9259
1.2600,14.7808,1.9192
1.2600,20.1000,1.9500
1.2600,23.6654,1.9654
1.2600,8.4400,2.5833
1.2600,22.5677,3.2903
1.2600,1.9481,3.3889
1.2600,12.1500,3.4786
1.2600,15.5786,3.4500
1.2600,17.5500,3.4000
1.2600,5.2500,3.5786
1.2600,10.3321,3.6679
1.2600,6.9214,3.7500
1.2600,13.8321,3.7679
1.2600,19.2367,3.7367
1.2600,20.8586,3.7276
1.2600,3.6000,3.8500
1.2600,23.7192,4.1808
1.2600,8.6778,4.3704
1.2600,16.7586,4.8724
1.2600,1.9276,5.0586
1.2600,11.8786,5.1500
1.2600,21.9500,5.2214
1.2600,5.3000,5.3500
1.2600,15.0500,5.3000
1.2600,18.5500,5.4000
1.2600,6.9704,5.5222
1.2600,10.3000,5.5500
1.2600,20.2276,5.5586
1.2600,3.6500,5.6786
1.2600,13.4679,5.6679
1.2600,23.5679,5.9679
1.2600,8.6500,6.1214
1.2600,16.8500,6.5786
1.2600,1.9321,6.7321
1.2600,12.0321,7.0321
1.2600,21.8500,7.0214
1.2600,5.2724,7.1414
1.2600,15.2000,7.1500
1.2600,18.5296,7.1778
1.2600,6.9500,7.3000
1.2600,20.2000,7.3500
1.2600,3.5500,7.4786
1.2600,10.4500,7.4000
1.2600,13.6214,7.5500
1.2600,23.5724,7.6414
1.2600,8.7414,7.8276
1.2600,16.8222,8.3296
1.2600,1.7808,8.5192
1.2600,21.9000,8.8500
1.2600,4.6414,8.9724
1.2600,6.2633,8.9633
1.2600,11.6679,8.9321
1.2600,18.5786,8.9500
1.2600,15.1679,9.0321
1.2600,20.2500,9.1214
1.2600,9.9214,9.2500
1.2600,13.3500,9.2214
1.2600,2.9323,9.4097
1.2600,7.9500,9.3000
1.2600,23.5519,9.3111
1.2600,17.0600,10.1167
1.2600,1.8346,10.7346
1.2600,5.4000,10.7500
1.2600,10.7192,10.7808
1.2600,12.3593,10.7741
1.2600,20.1296,10.7778
1.2600,21.8000,10.7292
1.2600,3.7000,10.8708
1.2600,7.0679,10.8321
1.2600,8.9214,10.8500
1.2600,14.1400,10.7960
1.2600,15.8214,10.8500
1.2600,18.4214,10.8500
1.2600,23.5154,10.8615
1.3100,8.1607,1.8821
1.3100,16.6154,1.8615
1.3100,18.5192,1.8808
1.3100,21.8321,1.8679
1.3100,1.8960,1.9400
1.3100,4.9452,1.9581
1.3100,10.0154,1.9385
1.3100,11.6296,1.9778
1.3100,14.8786,1.9500
1.3100,6.5586,2.0276
1.3100,13.2500,2.0000
